THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 0
.  0 1 0 1 27.7128130
.  1 3 1 3 39.1918360
.  1 1 1 1 27.7128130
.  2 5 2 5 48.0000000
.  2 1 2 1 27.7128130
.  2 3 2 3 39.1918360
.  3 7 3 7 55.4256260
.  3 3 3 3 39.1918360
.  3 5 3 5 48.0000000
.  3 1 3 1 27.7128130
.  4 9 4 9 61.9677340
.  4 7 4 7 36.6911580
.  4 5 4 5 28.1563780
.  4 3 4 3 14.7949630
.  4 1 4 1 12.0917180
.  5 11 5 11 29.3452920
THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 2
.  4 7 4 7 9.8075602
.  4 5 4 5 10.4634620
.  4 3 4 3 7.3499934
.  4 1 4 1 6.2934530
.  5 11 5 11 16.6513020
THE ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 0
.  4 7 4 7 3.1431511
.  4 7 4 5 0.0699748
.  4 5 4 7 -0.0699748
.  4 5 4 5 0.1128950
.  4 5 4 3 -0.0134061
.  4 3 4 5 0.0134061
.  4 3 4 3 0.2550617
.  4 3 4 1 -0.0588551
.  4 1 4 3 0.0588551
.  4 1 4 1 0.0476314
.  5 11 5 11 0.0762795
THE ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 2
.  4 7 4 7 -1.8412412
.  4 7 4 5 -0.0492093
.  4 5 4 7 0.0492093
.  4 5 4 5 -0.0295047
.  4 5 4 3 0.0294630
.  4 3 4 5 -0.0294630
.  4 3 4 3 0.0136577
.  4 3 4 1 -0.0269192
.  4 1 4 3 0.0269192
.  4 1 4 1 0.0256681
.  5 11 5 11 0.0382415
THE ONE-BODY DENSITY MATRIX FOR 2JO = 4 TO =, 0
.  4 7 4 7 0.7921357
.  4 7 4 5 -0.0831384
.  4 7 4 3 0.1698795
.  4 5 4 7 0.0831730
.  4 5 4 5 0.1547067
.  4 5 4 3 0.0540053
.  4 5 4 1 0.1480556
.  4 3 4 7 0.1698448
.  4 3 4 5 -0.0539707
.  4 3 4 3 0.1868536
.  4 3 4 1 -0.0722611
.  4 1 4 5 0.1480210
.  4 1 4 3 0.0722611
.  5 11 5 11 0.5892434
THE ONE-BODY DENSITY MATRIX FOR 2JO = 4 TO =, 2
.  4 7 4 7 -0.4248056
.  4 7 4 5 0.0402432
.  4 7 4 3 -0.0166811
.  4 5 4 7 -0.0402641
.  4 5 4 5 -0.0465403
.  4 5 4 3 0.0528583
.  4 5 4 1 -0.0396177
.  4 3 4 7 -0.0167020
.  4 3 4 5 -0.0528374
.  4 3 4 3 0.1855775
.  4 3 4 1 -0.0497097
.  4 1 4 5 -0.0396385
.  4 1 4 3 0.0497097
.  5 11 5 11 0.3908803
THE ONE-BODY DENSITY MATRIX FOR 2JO = 6 TO =, 0
.  4 7 4 7 2.7042150
.  4 7 4 5 0.0376201
.  4 7 4 3 -0.0049883
.  4 7 4 1 -0.0611067
.  4 5 4 7 -0.0376548
.  4 5 4 5 -0.0086949
.  4 5 4 3 0.0255304
.  4 5 4 1 -0.0103230
.  4 3 4 7 -0.0049883
.  4 3 4 5 -0.0255304
.  4 3 4 3 0.0663029
.  4 1 4 7 0.0611067
.  4 1 4 5 -0.0103230
.  5 11 5 11 0.0722611
THE ONE-BODY DENSITY MATRIX FOR 2JO = 6 TO =, 2
.  4 7 4 7 -1.6292867
.  4 7 4 5 -0.0166811
.  4 7 4 3 -0.0087576
.  4 7 4 1 0.0341963
.  4 5 4 7 0.0167020
.  4 5 4 5 0.0053588
.  4 5 4 3 -0.0224570
.  4 5 4 1 -0.0027524
.  4 3 4 7 -0.0087576
.  4 3 4 5 0.0224570
.  4 3 4 3 -0.0012094
.  4 1 4 7 -0.0341963
.  4 1 4 5 -0.0027524
.  5 11 5 11 0.0408687
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 0
.  4 7 4 7 0.6919886
.  4 7 4 5 0.0137178
.  4 7 4 3 -0.0524118
.  4 7 4 1 -0.0421235
.  4 5 4 7 -0.0137178
.  4 5 4 5 -0.0335325
.  4 5 4 3 -0.0202650
.  4 3 4 7 -0.0524118
.  4 3 4 5 0.0202650
.  4 1 4 7 0.0420888
.  5 11 5 11 0.2638951
