THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 0
.  0 1 0 1 27.712813
.  1 1 1 1 27.712813
.  1 3 1 3 39.191836
.  2 5 2 5 48.000000
.  2 1 2 1 27.712813
.  2 3 2 3 39.191836
.  3 7 3 7 55.425626
.  3 3 3 3 39.191836
.  3 5 3 5 48.000000
.  3 1 3 1 27.712813
.  4 9 4 9 61.967734
.  4 7 4 7 36.63971642
.  4 5 4 5 29.40695275
.  4 3 4 3 14.54028262
.  4 1 4 1 12.90003127
.  5 11 5 11 28.61395097
THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 2
.  4 7 4 7 9.99332537
.  4 5 4 5 11.07634709
.  4 3 4 3 6.990890581
.  4 1 4 1 6.610310828
.  5 11 5 11 16.277562
THE ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 0
.  4 7 4 7 3.088868688
.  4 7 4 5 0.104165487
.  4 5 4 7 -0.104165487
.  4 5 4 5 0.093911751
.  4 5 4 3 -0.02875203
.  4 3 4 5 0.02875203
.  4 3 4 3 0.285892173
.  4 3 4 1 -0.071048691
.  4 1 4 3 0.071048691
.  4 1 4 1 0.062423082
.  5 11 5 11 0.109534842
THE ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 2
.  4 7 4 7 -1.801477554
.  4 7 4 5 -0.06270016
.  4 5 4 7 0.06270016
.  4 5 4 5 -0.056528145
.  4 5 4 3 0.017306662
.  4 3 4 5 -0.017306662
.  4 3 4 3 0.017702839
.  4 3 4 1 -0.031965196
.  4 1 4 3 0.031965196
.  4 1 4 1 0.031068586
.  5 11 5 11 0.058842651
THE ONE-BODY DENSITY MATRIX FOR 2JO = 4 TO =, 0
.  4 7 4 7 0.765877869
.  4 7 4 5 -0.079223967
.  4 7 4 3 0.241239924
.  4 5 4 7 0.079223967
.  4 5 4 5 0.108842022
.  4 5 4 3 -0.010011249
.  4 5 4 1 0.154810629
.  4 3 4 7 0.241205283
.  4 3 4 5 0.010011249
.  4 3 4 3 0.116463042
.  4 3 4 1 -0.001593486
.  4 1 4 5 0.154810629
.  4 1 4 3 0.001593486
.  5 11 5 11 0.781466319
THE ONE-BODY DENSITY MATRIX FOR 2JO = 4 TO =, 2
.  4 7 4 7 -0.421094023
.  4 7 4 5 0.047687152
.  4 7 4 3 -0.054463857
.  4 5 4 7 -0.047687152
.  4 5 4 5 -0.065515099
.  4 5 4 3 0.006026055
.  4 5 4 1 -0.093184907
.  4 3 4 7 -0.054484708
.  4 3 4 5 -0.006026055
.  4 3 4 3 0.150296891
.  4 3 4 1 0.004045172
.  4 1 4 5 -0.093184907
.  4 1 4 3 -0.004045172
.  5 11 5 11 0.503957487
THE ONE-BODY DENSITY MATRIX FOR 2JO = 6 TO =, 0
.  4 7 4 7 2.56551246
.  4 7 4 5 0.046869273
.  4 7 4 3 0.007309251
.  4 7 4 1 -0.054178524
.  4 5 4 7 -0.046869273
.  4 5 4 5 -0.011154402
.  4 5 4 3 0.046938555
.  4 5 4 1 -0.00588897
.  4 3 4 7 0.007309251
.  4 3 4 5 -0.046938555
.  4 3 4 3 0.078254019
.  4 1 4 7 0.054178524
.  4 1 4 5 -0.00588897
.  5 11 5 11 0.107144613
THE ONE-BODY DENSITY MATRIX FOR 2JO = 6 TO =, 2
.  4 7 4 7 -1.549801156
.  4 7 4 5 -0.028211944
.  4 7 4 3 -0.021330982
.  4 7 4 1 0.034571621
.  4 5 4 7 0.028211944
.  4 5 4 5 0.006714151
.  4 5 4 3 -0.028253647
.  4 5 4 1 0.003544738
.  4 3 4 7 -0.021330982
.  4 3 4 5 0.028253647
.  4 3 4 3 0.005317107
.  4 1 4 7 -0.034571621
.  4 1 4 5 0.003544738
.  5 11 5 11 0.061824401
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 0
.  4 7 4 7 0.650142288
.  4 7 4 5 0.028474902
.  4 7 4 3 -0.051026193
.  4 7 4 1 -0.054282447
.  4 5 4 7 -0.028440261
.  4 5 4 5 -0.039109689
.  4 5 4 3 -0.140261409
.  4 3 4 7 -0.051060834
.  4 3 4 5 0.140261409
.  4 1 4 7 0.054282447
.  5 11 5 11 0.371316879
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 2
.  4 7 4 7 -0.353931664
.  4 7 4 5 -0.017139851
.  4 7 4 3 0.181177815
.  4 7 4 1 -0.045852229
.  4 5 4 7 0.017118999
.  4 5 4 5 0.023541231
.  4 5 4 3 0.084427319
.  4 3 4 7 0.181156963
.  4 3 4 5 -0.084427319
.  4 1 4 7 0.045852229
.  5 11 5 11 0.268336667
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 0
.  4 7 4 7 2.663373285
.  4 7 4 5 0.025114725
.  4 7 4 3 0.032527899
.  4 5 4 7 -0.025114725
.  4 5 4 5 -0.077457276
.  4 3 4 7 0.03256254
.  5 11 5 11 0.05507919
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 2
.  4 7 4 7 -1.60853955
.  4 7 4 5 -0.015117265
.  4 7 4 3 -0.020038195
.  4 5 4 7 0.015117265
.  4 5 4 5 0.04662373
.  4 3 4 7 -0.020059047
.  5 11 5 11 0.033112023
THE ONE-BODY DENSITY MATRIX FOR 2JO = 12 TO =, 0
.  4 7 4 7 0.573447114
.  4 7 4 5 0.014826348
.  4 5 4 7 -0.014826348
.  5 11 5 11 0.038901843
THE ONE-BODY DENSITY MATRIX FOR 2JO = 12 TO =, 2
.  4 7 4 7 -0.352555471
.  4 7 4 5 -0.008924399
.  4 5 4 7 0.008924399
.  5 11 5 11 0.040097242
THE ONE-BODY DENSITY MATRIX FOR 2JO = 14 TO =, 0
.  4 7 4 7 2.817733581
.  5 11 5 11 0.023174829
THE ONE-BODY DENSITY MATRIX FOR 2JO = 14 TO =, 2
.  4 7 4 7 -1.689025954
.  5 11 5 11 0.015200671
