THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 0
.  0 1 0 1 22.9782505
.  1 1 1 1 22.9782505
.  1 3 1 3 32.4961536
.  2 1 2 1 22.9782505
.  2 3 2 3 32.4961536
.  2 5 2 5 39.7994974
.  3 1 3 1 22.9782505
.  3 3 3 3 32.4961536
.  3 5 3 5 39.7994974
.  3 7 3 7 45.9565011
.  4 1 4 1 9.32162584
.  4 3 4 3 10.03486497
.  4 5 4 5 23.0008592
.  4 7 4 7 25.6063627
.  4 9 4 9 51.3809303
.  5 11 5 11 16.17266828
THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 2
.  4 1 4 1 4.83202851
.  4 3 4 3 4.176072284
.  4 5 4 5 9.999459806
.  4 7 4 7 10.54331451
.  5 11 5 11 9.499191232
THE ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 0
.  4 1 4 1 0.170872262
.  4 3 4 1 -0.160988735
.  4 1 4 3 0.160955569
.  4 3 4 3 0.289176098
.  4 5 4 3 -0.089615072
.  4 3 4 5 0.089615072
.  4 5 4 5 2.069504548
.  4 7 4 5 -0.190473487
.  4 5 4 7 0.190473487
.  4 7 4 7 0.255744568
.  5 11 5 11 0.230936251
THE ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 2
.  4 1 4 1 0.025330054
.  4 3 4 1 0.011342414
.  4 1 4 3 -0.011362453
.  4 3 4 3 0.035530211
.  4 5 4 3 0.054146999
.  4 3 4 5 -0.054146999
.  4 5 4 5 -1.250430961
.  4 7 4 5 0.115087423
.  4 5 4 7 -0.115087423
.  4 7 4 7 -0.108073563
.  5 11 5 11 0.132321479
THE ONE-BODY DENSITY MATRIX FOR 2JO = 4 TO =, 0
.  4 3 4 1 -0.582431638
.  4 5 4 1 0.115949035
.  4 1 4 3 0.582265807
.  4 3 4 3 1.268640316
.  4 5 4 3 0.220787393
.  4 7 4 3 0.421874064
.  4 1 4 5 0.115982201
.  4 3 4 5 -0.220787393
.  4 5 4 5 1.426113434
.  4 7 4 5 -0.219825574
.  4 3 4 7 0.421741399
.  4 5 4 7 0.219825574
.  4 7 4 7 1.235109288
.  5 11 5 11 1.346415055
THE ONE-BODY DENSITY MATRIX FOR 2JO = 4 TO =, 2
.  4 3 4 1 -0.259853493
.  4 5 4 1 -0.070058442
.  4 1 4 3 0.259753295
.  4 3 4 3 0.517282195
.  4 5 4 3 -0.133403617
.  4 7 4 3 0.122642352
.  4 1 4 5 -0.070078481
.  4 3 4 5 0.133403617
.  4 5 4 5 -0.86168276
.  4 7 4 5 0.132822469
.  4 3 4 7 0.122522114
.  4 5 4 7 -0.132822469
.  4 7 4 7 -0.562431414
.  5 11 5 11 0.811804196
THE ONE-BODY DENSITY MATRIX FOR 2JO = 6 TO =, 0
.  4 5 4 1 0.082782835
.  4 7 4 1 -0.064574591
.  4 3 4 3 -0.02487465
.  4 5 4 3 -0.023746999
.  4 7 4 3 0.102914719
.  4 1 4 5 0.082816001
.  4 3 4 5 0.023746999
.  4 5 4 5 1.537319702
.  4 7 4 5 -0.232992555
.  4 1 4 7 0.064607758
.  4 3 4 7 0.102914719
.  4 5 4 7 0.232992555
.  4 7 4 7 -0.136810575
.  5 11 5 11 0.033962189
THE ONE-BODY DENSITY MATRIX FOR 2JO = 6 TO =, 2
.  4 5 4 1 -0.050018842
.  4 7 4 1 0.035329815
.  4 3 4 3 0.06360569
.  4 5 4 3 0.014348354
.  4 7 4 3 -0.078455034
.  4 1 4 5 -0.050038881
.  4 3 4 5 -0.014348354
.  4 5 4 5 -0.928875539
.  4 7 4 5 0.14077819
.  4 1 4 7 -0.035349854
.  4 3 4 7 -0.078455034
.  4 5 4 7 -0.14077819
.  4 7 4 7 0.084346676
.  5 11 5 11 0.024488391
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 0
.  4 7 4 1 0.100095592
.  4 5 4 3 -0.119166157
.  4 7 4 3 -0.090842222
.  4 3 4 5 0.11913299
.  4 5 4 5 1.104467626
.  4 7 4 5 0.116745024
.  4 1 4 7 -0.100095592
.  4 3 4 7 -0.090842222
.  4 5 4 7 -0.116745024
.  4 7 4 7 -0.244501226
.  5 11 5 11 -0.145632784
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 2
.  4 7 4 1 -0.09170121
.  4 5 4 3 0.072002283
.  4 7 4 3 0.096971624
.  4 3 4 5 -0.071982243
.  4 5 4 5 -0.66733872
.  4 7 4 5 -0.070539392
.  4 1 4 7 0.09170121
.  4 3 4 7 0.096971624
.  4 5 4 7 0.070539392
.  4 7 4 7 0.159916008
.  5 11 5 11 -0.073926084
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 0
.  4 7 4 3 -0.060859977
.  4 5 4 5 1.872729483
.  4 7 4 5 0.277335764
.  4 3 4 7 -0.060859977
.  4 5 4 7 -0.277335764
.  4 7 4 7 -0.365889518
.  5 11 5 11 0.010679516
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 2
.  4 7 4 3 0.040379794
.  4 5 4 5 -1.131536014
.  4 7 4 5 -0.167571135
.  4 3 4 7 0.040379794
.  4 5 4 7 0.167571135
.  4 7 4 7 0.219634016
.  5 11 5 11 0.00148293
