THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 0
.  0 1 0 1 22.9782505
.  1 1 1 1 22.9782505
.  1 3 1 3 32.4961536
.  2 1 2 1 22.9782505
.  2 3 2 3 32.4961536
.  2 5 2 5 39.7994974
.  3 1 3 1 22.9782505
.  3 3 3 3 32.4961536
.  3 5 3 5 39.7994974
.  3 7 3 7 45.9565011
.  4 1 4 1 6.638082265
.  4 3 4 3 8.7558768
.  4 5 4 5 21.94968966
.  4 7 4 7 26.92097137
.  4 9 4 9 51.3809303
.  5 11 5 11 17.98974487
THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 2
.  4 1 4 1 3.483443589
.  4 3 4 3 4.237453578
.  4 5 4 5 10.75992255
.  4 7 4 7 9.219759049
.  5 11 5 11 10.71950267
THE ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 0
.  4 1 4 1 0.280785049
.  4 3 4 1 -0.214518982
.  4 1 4 3 0.214518982
.  4 3 4 3 0.262775803
.  4 5 4 3 -0.062352456
.  4 3 4 5 0.062352456
.  4 5 4 5 1.549458532
.  4 7 4 5 -0.420182588
.  4 5 4 7 0.420182588
.  4 7 4 7 0.643954939
.  5 11 5 11 0.203176141
THE ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 2
.  4 1 4 1 -0.010420592
.  4 3 4 1 0.023366174
.  4 1 4 3 -0.023366174
.  4 3 4 3 0.058415434
.  4 5 4 3 0.037674448
.  4 3 4 5 -0.037674448
.  4 5 4 5 -0.936210033
.  4 7 4 5 0.253881692
.  4 5 4 7 -0.253881692
.  4 7 4 7 -0.334821637
.  5 11 5 11 0.118794749
THE ONE-BODY DENSITY MATRIX FOR 2JO = 4 TO =, 0
.  4 3 4 1 -0.822455428
.  4 5 4 1 0.127888867
.  4 1 4 3 0.822422261
.  4 3 4 3 1.007688655
.  4 5 4 3 0.033796358
.  4 7 4 3 0.631219118
.  4 1 4 5 0.127888867
.  4 3 4 5 -0.033796358
.  4 5 4 5 1.112228517
.  4 7 4 5 -0.413483015
.  4 3 4 7 0.631152786
.  4 5 4 7 0.413483015
.  4 7 4 7 2.085590155
.  5 11 5 11 1.701857221
THE ONE-BODY DENSITY MATRIX FOR 2JO = 4 TO =, 2
.  4 3 4 1 -0.376343688
.  4 5 4 1 -0.077272698
.  4 1 4 3 0.376323648
.  4 3 4 3 0.491350952
.  4 5 4 3 -0.020420352
.  4 7 4 3 0.207109266
.  4 1 4 5 -0.077272698
.  4 3 4 5 0.020420352
.  4 5 4 5 -0.672027986
.  4 7 4 5 0.249833693
.  4 3 4 7 0.207129306
.  4 5 4 7 -0.249833693
.  4 7 4 7 -0.861802998
.  5 11 5 11 1.019875363
THE ONE-BODY DENSITY MATRIX FOR 2JO = 6 TO =, 0
.  4 5 4 1 0.161088233
.  4 7 4 1 -0.126197391
.  4 3 4 3 -0.063778603
.  4 5 4 3 -0.012868486
.  4 7 4 3 0.109979119
.  4 1 4 5 0.161088233
.  4 3 4 5 0.012868486
.  4 5 4 5 0.931671724
.  4 7 4 5 -0.310568297
.  4 1 4 7 0.126197391
.  4 3 4 7 0.109979119
.  4 5 4 7 0.310568297
.  4 7 4 7 -0.144471967
.  5 11 5 11 0.002819127
THE ONE-BODY DENSITY MATRIX FOR 2JO = 6 TO =, 2
.  4 5 4 1 -0.097332337
.  4 7 4 1 0.076932024
.  4 3 4 3 0.063786047
.  4 5 4 3 0.007775365
.  4 7 4 3 -0.072102481
.  4 1 4 5 -0.097332337
.  4 3 4 5 -0.007775365
.  4 5 4 5 -0.562932404
.  4 7 4 5 0.187650814
.  4 1 4 7 -0.076932024
.  4 3 4 7 -0.072102481
.  4 5 4 7 -0.187650814
.  4 7 4 7 0.079557212
.  5 11 5 11 0.003106138
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 0
.  4 7 4 1 -0.084341647
.  4 5 4 3 0.007031234
.  4 7 4 3 -0.054060906
.  4 3 4 5 -0.007031234
.  4 5 4 5 0.763883918
.  4 7 4 5 0.020563044
.  4 1 4 7 0.084341647
.  4 3 4 7 -0.054060906
.  4 5 4 7 -0.020563044
.  4 7 4 7 -0.299523952
.  5 11 5 11 -0.095982983
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 2
.  4 7 4 1 0.009318414
.  4 5 4 3 -0.004248395
.  4 7 4 3 0.03907722
.  4 3 4 5 0.004248395
.  4 5 4 5 -0.461552067
.  4 7 4 5 -0.012424552
.  4 1 4 7 -0.009318414
.  4 3 4 7 0.03907722
.  4 5 4 7 0.012424552
.  4 7 4 7 0.171158224
.  5 11 5 11 -0.05210296
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 0
.  4 7 4 3 -0.064176597
.  4 5 4 5 1.366845434
.  4 7 4 5 0.445853227
.  4 3 4 7 -0.064176597
.  4 5 4 7 -0.445853227
.  4 7 4 7 -0.637985023
.  5 11 5 11 -0.0000663324
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 2
.  4 7 4 3 0.043265496
.  4 5 4 5 -0.825871995
.  4 7 4 5 -0.269392343
.  4 3 4 7 0.043265496
.  4 5 4 7 0.269392343
.  4 7 4 7 0.382034934
.  5 11 5 11 -0.001282534
