THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 0
.  0 1 0 1 27.712813
.  1 1 1 1 27.712813
.  1 3 1 3 39.191836
.  2 5 2 5 48.000000
.  2 1 2 1 27.712813
.  2 3 2 3 39.191836
.  3 7 3 7 55.425626
.  3 3 3 3 39.191836
.  3 5 3 5 48.000000
.  3 1 3 1 27.712813
.  4 9 4 9 61.967734
.  4 7 4 7 38.16516749
.  4 5 4 5 28.09946284
.  4 3 4 3 14.0013033
.  4 1 4 1 12.09369272
.  5 11 5 11 29.02229908
THE ONE-BODY DENSITY MATRIX FOR 2JO = 0 TO =, 2
.  4 7 4 7 9.161479618
.  4 5 4 5 11.89739181
.  4 3 4 3 7.053966066
.  4 1 4 1 6.133960595
.  5 11 5 11 16.57044077
THE ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 0
.  4 7 4 7 3.149351874
.  4 7 4 5 0.043128045
.  4 5 4 7 -0.043162686
.  4 5 4 5 0.065298285
.  4 5 4 3 -0.005057586
.  4 3 4 5 0.005057586
.  4 3 4 3 0.234762057
.  4 3 4 1 -0.061903467
.  4 1 4 3 0.061903467
.  4 1 4 1 0.058681854
.  5 11 5 11 0.09734121
THE ONE-BODY DENSITY MATRIX FOR 2JO = 2 TO =, 2
.  4 7 4 7 -1.849143855
.  4 7 4 5 -0.025959993
.  4 5 4 7 0.025980844
.  4 5 4 5 -0.039304889
.  4 5 4 3 0.003044304
.  4 3 4 5 -0.003044304
.  4 3 4 3 0.022456958
.  4 3 4 1 -0.033007766
.  4 1 4 3 0.033007766
.  4 1 4 1 0.030359638
.  5 11 5 11 0.054547262
THE ONE-BODY DENSITY MATRIX FOR 2JO = 4 TO =, 0
.  4 7 4 7 0.449085924
.  4 7 4 5 0.001454922
.  4 7 4 3 0.158170806
.  4 5 4 7 -0.001454922
.  4 5 4 5 0.119407527
.  4 5 4 3 -0.003221613
.  4 5 4 1 0.143032689
.  4 3 4 7 0.158170806
.  4 3 4 5 0.003221613
.  4 3 4 3 0.084108348
.  4 3 4 1 0.040356765
.  4 1 4 5 0.143032689
.  4 1 4 3 -0.040356765
.  5 11 5 11 0.740486016
THE ONE-BODY DENSITY MATRIX FOR 2JO = 4 TO =, 2
.  4 7 4 7 -0.231242026
.  4 7 4 5 -0.000875759
.  4 7 4 3 -0.056257077
.  4 5 4 7 0.000875759
.  4 5 4 5 -0.071874776
.  4 5 4 3 0.00193918
.  4 5 4 1 -0.086095431
.  4 3 4 7 -0.056257077
.  4 3 4 5 -0.00193918
.  4 3 4 3 0.075857393
.  4 3 4 1 0.039388295
.  4 1 4 5 -0.086095431
.  4 1 4 3 -0.039388295
.  5 11 5 11 0.452225163
THE ONE-BODY DENSITY MATRIX FOR 2JO = 6 TO =, 0
.  4 7 4 7 2.750737887
.  4 7 4 5 0.005403996
.  4 7 4 3 -0.009976608
.  4 7 4 1 -0.0207846
.  4 5 4 7 -0.005403996
.  4 5 4 5 -0.000969948
.  4 5 4 3 0.020992446
.  4 5 4 1 0.003221613
.  4 3 4 7 -0.009976608
.  4 3 4 5 -0.020992446
.  4 3 4 3 0.059132187
.  4 1 4 7 0.0207846
.  4 1 4 5 0.003221613
.  5 11 5 11 0.110747277
THE ONE-BODY DENSITY MATRIX FOR 2JO = 6 TO =, 2
.  4 7 4 7 -1.659500372
.  4 7 4 5 -0.003252818
.  4 7 4 3 -0.006172014
.  4 7 4 1 0.021226725
.  4 5 4 7 0.003252818
.  4 5 4 5 0.000583839
.  4 5 4 3 -0.012635948
.  4 5 4 1 -0.00193918
.  4 3 4 7 -0.006172014
.  4 3 4 5 0.012635948
.  4 3 4 3 0.007652464
.  4 1 4 7 -0.021226725
.  4 1 4 5 -0.00193918
.  5 11 5 11 0.064326569
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 0
.  4 7 4 7 0.383164101
.  4 7 4 5 0.044825454
.  4 7 4 3 -0.06962841
.  4 7 4 1 -0.067099617
.  4 5 4 7 -0.044790813
.  4 5 4 5 -0.086429295
.  4 5 4 3 -0.100493541
.  4 3 4 7 -0.069663051
.  4 3 4 5 0.100493541
.  4 1 4 7 0.067099617
.  5 11 5 11 0.383787639
THE ONE-BODY DENSITY MATRIX FOR 2JO = 8 TO =, 2
.  4 7 4 7 -0.179342891
.  4 7 4 5 -0.026981712
.  4 7 4 3 0.197629569
.  4 7 4 1 -0.056778362
.  4 5 4 7 0.02696086
.  4 5 4 5 0.052024243
.  4 5 4 3 0.060489911
.  4 3 4 7 0.197608718
.  4 3 4 5 -0.060489911
.  4 1 4 7 0.056778362
.  5 11 5 11 0.269754562
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 0
.  4 7 4 7 2.836162593
.  4 7 4 5 0.016038783
.  4 7 4 3 -0.002736639
.  4 5 4 7 -0.016038783
.  4 5 4 5 -0.023763726
.  4 3 4 7 -0.002736639
.  5 11 5 11 0.045656838
THE ONE-BODY DENSITY MATRIX FOR 2JO = 10 TO =, 2
.  4 7 4 7 -1.707541997
.  4 7 4 5 -0.009654198
.  4 7 4 3 0.000562988
.  4 5 4 7 0.009654198
.  4 5 4 5 0.01430406
.  4 3 4 7 0.000562988
.  5 11 5 11 0.028232796
THE ONE-BODY DENSITY MATRIX FOR 2JO = 12 TO =, 0
.  4 7 4 7 0.292162194
.  4 7 4 5 0.00484974
.  4 5 4 7 -0.00484974
.  5 11 5 11 0.008140635
THE ONE-BODY DENSITY MATRIX FOR 2JO = 12 TO =, 2
.  4 7 4 7 -0.183700834
.  4 7 4 5 -0.002919196
.  4 5 4 7 0.002919196
.  5 11 5 11 0.016159835
THE ONE-BODY DENSITY MATRIX FOR 2JO = 14 TO =, 0
.  4 7 4 7 2.940778413
.  5 11 5 11 0.01489563
THE ONE-BODY DENSITY MATRIX FOR 2JO = 14 TO =, 2
.  4 7 4 7 -1.768219571
.  5 11 5 11 0.00967505
